leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,2
0_3,2
0_4,3
0_5,4
0_6,5
0_7,6
0_8,7
0_9,8
0_10,9
0_11,10
0_12,11
0_13,12
0_14,13
0_15,2
0_16,2
0_17,14
0_18,15
0_19,16
0_20,17
0_21,18
0_22,19
0_23,20
0_24,21
0_25,22
0_26,23
0_27,24
0_28,2
0_29,25
0_30,26
0_31,27
0_32,28
0_33,29
0_34,30
0_35,31
0_36,32
0_37,33
0_38,34
0_39,35
0_40,36
0_41,37
0_42,38
0_43,39
0_44,40
0_45,41
0_46,42
0_47,43
0_48,44
0_49,45
0_50,46
0_51,47
0_52,48
0_53,49
0_54,50
0_55,51
0_56,52
0_57,53
0_58,54
0_59,55
0_60,2
0_61,56
0_62,2
0_63,57
0_64,58
0_65,59
0_66,60
0_67,61
0_68,62
0_69,63
0_70,64
0_71,65
0_72,66
0_73,67
0_74,68
0_75,69
0_76,70
0_77,71
0_78,72
0_79,73
0_80,74
0_81,75
0_82,76
0_83,77
0_84,78
0_85,79
0_86,80
0_87,81
0_88,82
0_89,83
0_90,84
0_91,85
0_92,86
0_93,87
0_94,88
0_95,89
0_96,90
0_97,91
0_98,92
0_99,93
0_100,94
0_101,95
0_102,96
0_103,97
0_104,98
0_105,99
0_106,100
0_107,101
0_108,102
0_109,103
0_110,104
0_111,105
0_112,106
0_113,107
0_114,108
0_115,109
0_116,110
0_117,111
0_118,112
0_119,113
0_120,114
0_121,115
0_122,116
0_123,117
0_124,118
0_125,119
0_126,120
0_127,121
0_128,122
0_129,123
0_130,124
0_131,125
0_132,126
0_133,127
0_134,2
0_135,128
0_136,2
0_137,2
0_138,129
0_139,130
0_140,2
0_141,131
0_142,132
0_143,133
0_144,134
0_145,135
0_146,136
0_147,137
0_148,138
0_149,139
0_150,140
0_151,141
0_152,142
0_153,143
0_154,144
0_155,145
0_156,146
0_157,147
0_158,148
0_159,149
0_160,150
0_161,151
0_162,152
0_163,153
0_164,154
0_165,155
0_166,156
0_167,157
0_168,158
0_169,159
0_170,160
0_171,161
0_172,162
0_173,163
0_174,164
0_175,2
0_176,165
0_177,166
0_178,167
0_179,168
0_180,169
0_181,170
0_182,171
0_183,172
0_184,173
0_185,174
0_186,175
0_187,176
0_188,177
0_189,178
0_190,179
0_191,180
0_192,181
0_193,182
0_194,183
0_195,184
0_196,185
0_197,186
0_198,187
0_199,188
0_200,189
0_201,190
0_202,191
0_203,192
0_204,193
0_205,194
0_206,195
0_207,196
0_208,197
0_209,198
0_210,199
0_211,200
0_212,201
0_213,202
0_214,203
0_215,204
0_216,205
0_217,206
0_218,207
0_219,208
0_220,209
0_221,210
0_222,211
0_223,212
0_224,213
0_225,214
0_226,215
0_227,216
0_228,217
0_229,218
0_230,219
0_231,220
0_232,221
0_233,222
0_234,223
0_235,224
0_236,225
0_237,226
1_0,227
2_0,228
3_0,229
5_0,230
6_0,231
