leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,2
0_3,2
0_4,3
0_5,4
0_6,5
0_7,6
0_8,7
0_9,8
0_10,9
0_11,10
0_12,11
0_13,12
0_14,13
0_15,2
0_16,2
0_17,14
0_18,15
0_19,16
0_20,17
0_21,18
0_22,19
0_23,20
0_24,21
0_25,22
0_26,23
0_27,24
0_28,2
0_29,25
0_30,26
0_31,27
0_32,28
0_33,29
0_34,30
0_35,31
0_36,32
0_37,33
0_38,34
0_39,35
0_40,36
0_41,37
0_42,38
0_43,39
0_44,40
0_45,41
0_46,42
0_47,43
0_48,44
0_49,45
0_50,46
0_51,47
0_52,48
0_53,49
0_54,50
0_55,51
0_56,52
0_57,53
0_58,54
0_59,55
0_60,2
0_61,56
0_62,2
0_63,57
0_64,58
0_65,59
0_66,60
0_67,61
0_68,62
0_69,63
0_70,64
0_71,65
0_72,66
0_73,67
0_74,68
0_75,69
0_76,70
0_77,71
0_78,72
0_79,73
0_80,74
0_81,75
0_82,76
0_83,77
0_84,78
0_85,79
0_86,80
0_87,81
0_88,82
0_89,83
0_90,84
0_91,85
0_92,86
0_93,87
0_94,88
0_95,89
0_96,90
0_97,91
0_98,92
0_99,93
0_100,94
0_101,95
0_102,96
0_103,97
0_104,98
0_105,99
0_106,100
0_107,101
0_108,102
0_109,103
0_110,104
0_111,105
0_112,106
0_113,107
0_114,108
0_115,109
0_116,110
0_117,111
0_118,112
0_119,113
0_120,114
0_121,115
0_122,116
0_123,117
0_124,118
0_125,119
0_126,120
0_127,121
0_128,122
0_129,123
0_130,124
0_131,125
0_132,126
0_133,127
0_134,2
0_135,128
0_136,2
0_137,2
0_138,129
0_139,130
0_140,2
0_141,131
0_142,132
0_143,133
0_144,134
0_145,135
0_146,136
0_147,137
0_148,138
0_149,139
0_150,140
0_151,141
0_152,142
0_153,143
0_154,144
0_155,145
0_156,146
0_157,147
0_158,2
0_159,148
0_160,149
0_161,150
0_162,151
0_163,152
0_164,153
0_165,154
0_166,155
0_167,156
0_168,157
0_169,158
0_170,159
0_171,160
0_172,161
0_173,162
0_174,163
0_175,2
0_176,164
0_177,165
0_178,166
0_179,167
0_180,168
0_181,169
0_182,170
0_183,171
0_184,172
0_185,173
0_186,174
0_187,175
0_188,176
0_189,177
0_190,178
0_191,179
0_192,180
0_193,181
0_194,182
0_195,183
0_196,184
0_197,185
0_198,186
0_199,187
0_200,188
0_201,189
0_202,190
0_203,191
0_204,192
0_205,193
0_206,194
0_207,195
0_208,196
0_209,197
0_210,198
0_211,199
0_212,200
0_213,201
0_214,202
0_215,203
0_216,204
0_217,205
0_218,206
0_219,207
0_220,208
0_221,209
0_222,210
0_223,211
0_224,212
0_225,213
0_226,214
0_227,215
0_228,216
0_229,217
0_230,218
0_231,219
0_232,220
0_233,221
0_234,222
0_235,223
0_236,224
0_237,225
1_0,226
2_0,227
3_0,228
5_0,229
6_0,230
