leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,2
0_3,2
0_4,3
0_5,4
0_6,5
0_7,6
0_8,7
0_9,2
0_10,2
0_11,8
0_12,9
0_13,10
0_14,11
0_15,2
0_16,2
0_17,12
0_18,13
0_19,14
0_20,15
0_21,16
0_22,17
0_23,18
0_24,19
0_25,20
0_26,21
0_27,22
0_28,2
0_29,23
0_30,24
0_31,25
0_32,26
0_33,27
0_34,28
0_35,29
0_36,30
0_37,31
0_38,32
0_39,33
0_40,34
0_41,35
0_42,36
0_43,37
0_44,38
0_45,39
0_46,40
0_47,41
0_48,42
0_49,43
0_50,44
0_51,45
0_52,46
0_53,47
0_54,48
0_55,49
0_56,50
0_57,2
0_58,51
0_59,52
0_60,2
0_61,53
0_62,2
0_63,54
0_64,55
0_65,56
0_66,57
0_67,58
0_68,59
0_69,60
0_70,61
0_71,62
0_72,63
0_73,2
0_74,64
0_75,65
0_76,66
0_77,67
0_78,2
0_79,68
0_80,69
0_81,70
0_82,71
0_83,72
0_84,73
0_85,74
0_86,75
0_87,76
0_88,77
0_89,78
0_90,79
0_91,80
0_92,81
0_93,82
0_94,83
0_95,84
0_96,85
0_97,86
0_98,87
0_99,88
0_100,89
0_101,90
0_102,91
0_103,92
0_104,93
0_105,94
0_106,95
0_107,96
0_108,97
0_109,98
0_110,99
0_111,100
0_112,101
0_113,102
0_114,103
0_115,104
0_116,105
0_117,106
0_118,107
0_119,108
0_120,109
0_121,110
0_122,111
0_123,112
0_124,113
0_125,114
0_126,115
0_127,116
0_128,117
0_129,118
0_130,119
0_131,120
0_132,2
0_133,2
0_134,2
0_135,2
0_136,2
0_137,2
0_138,121
0_139,122
0_140,2
0_141,123
0_142,124
0_143,125
0_144,126
0_145,127
0_146,128
0_147,129
0_148,130
0_149,131
0_150,132
0_151,133
0_152,134
0_153,135
0_154,136
0_155,137
0_156,138
0_157,139
0_158,2
0_159,140
0_160,141
0_161,142
0_162,2
0_163,143
0_164,144
0_165,145
0_166,146
0_167,147
0_168,148
0_169,149
0_170,150
0_171,151
0_172,152
0_173,153
0_174,154
0_175,2
0_176,155
0_177,156
0_178,157
0_179,158
0_180,159
0_181,160
0_182,161
0_183,162
0_184,163
0_185,164
0_186,165
0_187,166
0_188,167
0_189,168
0_190,169
0_191,170
0_192,171
0_193,172
0_194,173
0_195,174
0_196,175
0_197,176
0_198,177
0_199,178
0_200,179
0_201,180
0_202,181
0_203,182
0_204,183
0_205,184
0_206,185
0_207,186
0_208,187
0_209,188
0_210,189
0_211,190
0_212,191
0_213,192
0_214,193
0_215,194
0_216,195
0_217,196
0_218,197
0_219,198
0_220,2
0_221,199
0_222,200
0_223,201
0_224,202
0_225,203
0_226,204
0_227,205
0_228,206
0_229,207
0_230,208
0_231,209
0_232,210
0_233,211
0_234,212
0_235,213
0_236,214
0_237,215
1_0,216
2_0,217
3_0,218
5_0,219
6_0,220
