leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,2
0_3,3
0_4,4
0_5,5
0_6,6
0_7,7
0_8,8
0_9,9
0_10,10
0_11,11
0_12,12
0_13,13
0_14,14
0_15,15
0_16,16
0_17,17
0_18,18
0_19,19
0_20,20
0_21,21
0_22,22
0_23,23
0_24,24
0_25,25
0_26,26
0_27,27
0_28,2
0_29,28
0_30,29
0_31,30
0_32,31
0_33,32
0_34,33
0_35,34
0_36,35
0_37,36
0_38,37
0_39,38
0_40,39
0_41,40
0_42,41
0_43,42
0_44,43
0_45,44
0_46,45
0_47,46
0_48,47
0_49,48
0_50,49
0_51,50
0_52,51
0_53,52
0_54,53
0_55,54
0_56,55
0_57,56
0_58,57
0_59,58
0_60,2
0_61,59
0_62,2
0_63,60
0_64,61
0_65,62
0_66,63
0_67,64
0_68,65
0_69,66
0_70,67
0_71,68
0_72,69
0_73,70
0_74,71
0_75,72
0_76,73
0_77,74
0_78,75
0_79,76
0_80,77
0_81,78
0_82,79
0_83,80
0_84,81
0_85,82
0_86,83
0_87,84
0_88,85
0_89,86
0_90,87
0_91,88
0_92,89
0_93,90
0_94,91
0_95,92
0_96,93
0_97,94
0_98,95
0_99,96
0_100,97
0_101,98
0_102,99
0_103,100
0_104,101
0_105,102
0_106,103
0_107,104
0_108,105
0_109,106
0_110,107
0_111,108
0_112,109
0_113,110
0_114,111
0_115,112
0_116,113
0_117,114
0_118,115
0_119,116
0_120,117
0_121,118
0_122,119
0_123,120
0_124,121
0_125,122
0_126,123
0_127,124
0_128,125
0_129,126
0_130,127
0_131,128
0_132,129
0_133,130
0_134,2
0_135,131
0_136,2
0_137,2
0_138,132
0_139,133
0_140,2
0_141,134
0_142,135
0_143,136
0_144,137
0_145,138
0_146,139
0_147,140
0_148,141
0_149,142
0_150,143
0_151,144
0_152,145
0_153,146
0_154,147
0_155,148
0_156,149
0_157,150
0_158,151
0_159,152
0_160,153
0_161,154
0_162,155
0_163,156
0_164,157
0_165,158
0_166,159
0_167,160
0_168,161
0_169,162
0_170,163
0_171,164
0_172,165
0_173,166
0_174,167
0_175,2
0_176,168
0_177,169
0_178,170
0_179,171
0_180,172
0_181,173
0_182,174
0_183,175
0_184,176
0_185,177
0_186,178
0_187,179
0_188,180
0_189,181
0_190,182
0_191,183
0_192,184
0_193,185
0_194,186
0_195,187
0_196,188
0_197,189
0_198,190
0_199,191
0_200,192
0_201,193
0_202,194
0_203,195
0_204,196
0_205,197
0_206,198
0_207,199
0_208,200
0_209,201
0_210,202
0_211,203
0_212,204
0_213,205
0_214,206
0_215,207
0_216,208
0_217,209
0_218,210
0_219,211
0_220,212
0_221,213
0_222,214
0_223,215
0_224,216
0_225,217
0_226,218
0_227,219
0_228,220
0_229,221
0_230,222
0_231,223
0_232,224
0_233,225
0_234,226
0_235,227
0_236,228
0_237,229
1_0,230
2_0,231
3_0,232
5_0,233
6_0,234
