leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,2
0_3,3
0_4,4
0_5,5
0_6,6
0_7,7
0_8,8
0_9,9
0_10,10
0_11,11
0_12,12
0_13,13
0_14,14
0_15,2
0_16,2
0_17,15
0_18,16
0_19,17
0_20,18
0_21,19
0_22,20
0_23,21
0_24,22
0_25,23
0_26,24
0_27,25
0_28,2
0_29,26
0_30,27
0_31,28
0_32,29
0_33,30
0_34,31
0_35,32
0_36,33
0_37,34
0_38,35
0_39,36
0_40,37
0_41,38
0_42,39
0_43,40
0_44,41
0_45,42
0_46,43
0_47,44
0_48,45
0_49,46
0_50,47
0_51,48
0_52,49
0_53,50
0_54,51
0_55,52
0_56,53
0_57,54
0_58,55
0_59,56
0_60,2
0_61,57
0_62,2
0_63,58
0_64,59
0_65,60
0_66,61
0_67,62
0_68,63
0_69,64
0_70,65
0_71,66
0_72,67
0_73,68
0_74,69
0_75,70
0_76,71
0_77,72
0_78,73
0_79,74
0_80,75
0_81,76
0_82,77
0_83,78
0_84,79
0_85,80
0_86,81
0_87,82
0_88,83
0_89,84
0_90,85
0_91,86
0_92,87
0_93,88
0_94,89
0_95,90
0_96,91
0_97,92
0_98,93
0_99,94
0_100,95
0_101,96
0_102,97
0_103,98
0_104,99
0_105,100
0_106,101
0_107,102
0_108,103
0_109,104
0_110,105
0_111,106
0_112,107
0_113,108
0_114,109
0_115,110
0_116,111
0_117,112
0_118,113
0_119,114
0_120,115
0_121,116
0_122,117
0_123,118
0_124,119
0_125,120
0_126,121
0_127,122
0_128,123
0_129,124
0_130,125
0_131,126
0_132,127
0_133,128
0_134,2
0_135,129
0_136,2
0_137,2
0_138,130
0_139,131
0_140,2
0_141,132
0_142,133
0_143,134
0_144,135
0_145,136
0_146,137
0_147,138
0_148,139
0_149,140
0_150,141
0_151,142
0_152,143
0_153,144
0_154,145
0_155,146
0_156,147
0_157,148
0_158,149
0_159,150
0_160,151
0_161,152
0_162,153
0_163,154
0_164,155
0_165,156
0_166,157
0_167,158
0_168,159
0_169,160
0_170,161
0_171,162
0_172,163
0_173,164
0_174,165
0_175,2
0_176,166
0_177,167
0_178,168
0_179,169
0_180,170
0_181,171
0_182,172
0_183,173
0_184,174
0_185,175
0_186,176
0_187,177
0_188,178
0_189,179
0_190,180
0_191,181
0_192,182
0_193,183
0_194,184
0_195,185
0_196,186
0_197,187
0_198,188
0_199,189
0_200,190
0_201,191
0_202,192
0_203,193
0_204,194
0_205,195
0_206,196
0_207,197
0_208,198
0_209,199
0_210,200
0_211,201
0_212,202
0_213,203
0_214,204
0_215,205
0_216,206
0_217,207
0_218,208
0_219,209
0_220,210
0_221,211
0_222,212
0_223,213
0_224,214
0_225,215
0_226,216
0_227,217
0_228,218
0_229,219
0_230,220
0_231,221
0_232,222
0_233,223
0_234,224
0_235,225
0_236,226
0_237,227
1_0,228
2_0,229
3_0,230
5_0,231
6_0,232
