leaf_cluster_id,block_id
0_0,0
0_1,1
0_2,2
0_3,2
0_4,3
0_5,4
0_6,5
0_7,6
0_8,7
0_9,8
0_10,9
0_11,10
0_12,11
0_13,12
0_14,13
0_15,2
0_16,2
0_17,14
0_18,15
0_19,16
0_20,17
0_21,18
0_22,19
0_23,20
0_24,21
0_25,22
0_26,23
0_27,24
0_28,2
0_29,25
0_30,26
0_31,27
0_32,28
0_33,29
0_34,30
0_35,31
0_36,32
0_37,33
0_38,34
0_39,35
0_40,36
0_41,37
0_42,38
0_43,39
0_44,40
0_45,41
0_46,42
0_47,43
0_48,44
0_49,45
0_50,46
0_51,47
0_52,48
0_53,49
0_54,50
0_55,51
0_56,52
0_57,53
0_58,54
0_59,55
0_60,2
0_61,56
0_62,2
0_63,57
0_64,58
0_65,59
0_66,60
0_67,61
0_68,62
0_69,63
0_70,64
0_71,65
0_72,66
0_73,2
0_74,67
0_75,68
0_76,69
0_77,70
0_78,2
0_79,71
0_80,72
0_81,73
0_82,74
0_83,75
0_84,76
0_85,77
0_86,78
0_87,79
0_88,80
0_89,81
0_90,82
0_91,83
0_92,84
0_93,85
0_94,86
0_95,87
0_96,88
0_97,89
0_98,90
0_99,91
0_100,92
0_101,93
0_102,94
0_103,95
0_104,96
0_105,97
0_106,98
0_107,99
0_108,100
0_109,101
0_110,102
0_111,103
0_112,104
0_113,105
0_114,106
0_115,107
0_116,108
0_117,109
0_118,110
0_119,111
0_120,112
0_121,113
0_122,114
0_123,115
0_124,116
0_125,117
0_126,118
0_127,119
0_128,120
0_129,121
0_130,122
0_131,123
0_132,2
0_133,2
0_134,2
0_135,2
0_136,2
0_137,2
0_138,124
0_139,125
0_140,2
0_141,126
0_142,127
0_143,128
0_144,129
0_145,130
0_146,131
0_147,132
0_148,133
0_149,134
0_150,135
0_151,136
0_152,137
0_153,138
0_154,139
0_155,140
0_156,141
0_157,142
0_158,2
0_159,143
0_160,144
0_161,145
0_162,2
0_163,146
0_164,147
0_165,148
0_166,149
0_167,150
0_168,151
0_169,152
0_170,153
0_171,154
0_172,155
0_173,156
0_174,157
0_175,2
0_176,158
0_177,159
0_178,160
0_179,161
0_180,162
0_181,163
0_182,164
0_183,165
0_184,166
0_185,167
0_186,168
0_187,169
0_188,170
0_189,171
0_190,172
0_191,173
0_192,174
0_193,175
0_194,176
0_195,177
0_196,178
0_197,179
0_198,180
0_199,181
0_200,182
0_201,183
0_202,184
0_203,185
0_204,186
0_205,187
0_206,188
0_207,189
0_208,190
0_209,191
0_210,192
0_211,193
0_212,194
0_213,195
0_214,196
0_215,197
0_216,198
0_217,199
0_218,200
0_219,201
0_220,2
0_221,202
0_222,203
0_223,204
0_224,205
0_225,206
0_226,207
0_227,208
0_228,209
0_229,210
0_230,211
0_231,212
0_232,213
0_233,214
0_234,215
0_235,216
0_236,217
0_237,218
1_0,219
2_0,220
3_0,221
5_0,222
6_0,223
